Local time,Open,High,Low,Close,Volume
22.03.2020,7869,8216,7766,8065,79.4766
23.03.2020,8062,8236,8005,8203,49.89839999999998
24.03.2020,8201,8411,8125,8394,62.2188
29.03.2020,8874,9364,8863,9217,258.0066
30.03.2020,9210,9417,8876,9068,129.39300000000003
31.03.2020,9065,9151,8896,9107,96.8358
01.04.2020,9105,9541,9082,9504,79.01899999999999
02.04.2020,9503,9896,9413,9881,156.88349999999997
07.04.2020,10969,11187,10493,10799,884.7136999999998
08.04.2020,10799,11412,10793,11310,726.4464
09.04.2020,11310,13797,11309,12680,825.6772
12.04.2020,12684,13288,10250,10621,1272.1930000000002
13.04.2020,10620,12342,10410,12160,1052.4589
16.04.2020,11331,11360,9933,10426,1257.5857
19.04.2020,10426,10865,9601,10651,1147.9434
20.04.2020,10651,11513,10539,11323,1154.0696
21.04.2020,11322,11996,11258,11665,852.0694
22.04.2020,11665,11685,10721,10977,761.5412000000001
27.04.2020,11452,12240,11276,12152,770.5478999999999
28.04.2020,12151,12769,12073,12347,963.8601
29.04.2020,12347,13132,11583,11725,943.9996
30.04.2020,11725,12137,10929,11094,1020.4752
03.05.2020,11094,11862,11015,11853,731.233
06.05.2020,10585,10894,9806,10766,964.2520000000002
07.05.2020,10767,11019,9426,9541,1134.0973
10.05.2020,9541,9931,9024,9633,968.1351
11.05.2020,9632,10690,9237,10561,1129.4729000000002
12.05.2020,10561,10737,10069,10472,987.3281
17.05.2020,10451,10627,10011,10269,646.8889999999999
18.05.2020,10269,10326,9811,10091,674.1103999999999
19.05.2020,10086,10088,9459,9617,530.8454
20.05.2020,9611,10125,9606,9816,452.7807000000001
21.05.2020,9815,9890,9603,9775,328.8638
26.05.2020,9450,9658,9063,9458,508.005
27.05.2020,9456,9706,9323,9485,442.5144
28.05.2020,9485,10072,9464,9968,463.5207000000001
31.05.2020,9968,10435,9829,10356,410.8103
01.06.2020,10355,10613,10280,10348,513.1120999999999
04.06.2020,10898,11891,10748,11670,859.0521999999999
07.06.2020,11670,12261,11500,11589,525.4709999999999
08.06.2020,11589,12087,11153,11807,754.8149999999999
09.06.2020,11807,12013,11420,11540,742.9108
10.06.2020,11540,11996,11532,11806,432.8112999999999
15.06.2020,11355,11524,11176,11360,292.3805
16.06.2020,11360,11384,10692,10821,330.7175
17.06.2020,10821,10834,9979,10106,409.3418
18.06.2020,10106,10336,9427,10314,532.6034999999999
21.06.2020,10314,10482,9693,10337,647.0509999999998
24.06.2020,10295,10774,10216,10621,430.48780000000016
25.06.2020,10621,10894,10509,10650,433.3074
28.06.2020,10650,10785,9810,10094,528.8401
29.06.2020,10094,10177,9704,10122,633.846
30.06.2020,10122,10413,9993,10304,569.3156000000001
04.07.2020,9934,10603,9850,10206,567.1794000000001
05.07.2020,10205,10336,9970,10085,301.7839000000001
06.07.2020,10084,10223,9509,9611,389.6248
07.07.2020,9611,9688,9270,9468,159.04029999999997
08.07.2020,9469,9636,9303,9570,1.2669
12.07.2020,9584,10411,9579,10351,246.10280000000003
13.07.2020,10352,10721,10233,10654,501.6905999999999
14.07.2020,10653,10771,10328,10572,504.36140000000006
15.07.2020,10572,10639,10415,10462,500.56909999999993
16.07.2020,10462,10888,10153,10301,581.8070000000001
20.07.2020,10306,10475,10016,10179,534.9309000000001
21.07.2020,10179,10332,9881,9994,480.7025
22.07.2020,9992,10197,9809,10040,435.6563
23.07.2020,10040,10318,9981,10274,352.9125
25.07.2020,10274,10407,10106,10213,395.0206
28.07.2020,10218,10319,10019,10157,274.7793
29.07.2020,10154,10290,10080,10194,267.9419
30.07.2020,10194,10203,10029,10138,201.49810000000005
31.07.2020,10136,10310,9592,10200,335.7982
01.08.2020,10200,10254,10008,10079,266.64840000000004
04.08.2020,9951,10018,9628,9711,492.0901999999999
05.08.2020,9711,9758,8048,8523,507.1076999999999
06.08.2020,8523,8742,8168,8452,549.0234
09.08.2020,8452,8595,7681,8037,625.2168999999999
10.08.2020,8037,8075,7812,8003,413.06860000000006
13.08.2020,7953,8303,7658,8181,611.8265000000001
16.08.2020,8181,8472,8137,8318,601.2124000000001
17.08.2020,8318,8359,8120,8176,352.9879
18.08.2020,8176,8359,8030,8091,264.055
19.08.2020,8088,8239,7972,8109,287.48959999999994
22.08.2020,7850,8254,7714,8159,536.0352
23.08.2020,8158,8285,8057,8072,484.9078
24.08.2020,8072,8634,8065,8532,698.1349000000001
25.08.2020,8531,8604,8399,8523,525.6807
26.08.2020,8523,8755,8232,8283,520.1364
29.08.2020,8192,8347,8163,8285,370.4961
30.08.2020,8285,8360,8059,8085,447.7277
31.08.2020,8085,8118,7856,7930,319.0865
01.09.2020,7930,8070,7883,7989,335.2472
02.09.2020,7988,8063,7765,7889,489.7171
05.09.2020,8167,8287,8102,8149,460.97440000000006
06.09.2020,8148,8256,8021,8067,464.2841
07.09.2020,8067,8067,7247,7433,483.9418
08.09.2020,7432,7454,7302,7399,489.1535999999999
09.09.2020,7399,8712,7341,8511,724.9961999999999
12.09.2020,9565,9876,9213,9401,954.0924
13.09.2020,9400,9504,9034,9388,768.8908000000002
14.09.2020,9388,9414,8945,9128,636.7866
15.09.2020,9127,9373,8903,9154,655.7828000000001
16.09.2020,9155,9302,9004,9154,697.3085000000001
18.09.2020,9102,9108,9022,9099,0.0771
19.09.2020,9097,9507,9071,9385,538.0761
20.09.2020,9385,9425,9133,9300,556.2699
21.09.2020,9297,9389,9201,9261,541.4553999999999
22.09.2020,9261,9315,9031,9153,562.1563
23.09.2020,9153,9194,8617,8743,538.3482
25.09.2020,8978,8990,8969,8983,0.0465
26.09.2020,8983,9040,8549,8676,425.9846999999999
27.09.2020,8675,8808,8509,8707,384.3381
28.09.2020,8706,8779,8651,8695,374.4004
29.09.2020,8695,8730,8505,8593,343.64520000000005
30.09.2020,8592,8713,8326,8410,402.7581
02.10.2020,8472,8507,8467,8497,0.0104
03.10.2020,8495,8498,7982,8163,409.5621
04.10.2020,8163,8163,7942,8049,425.0918999999999
05.10.2020,8049,8164,7971,8029,366.2686999999999
06.10.2020,8029,8059,7344,7537,469.3608
07.10.2020,7533,7654,6739,7272,667.6021
09.10.2020,6999,7043,6981,6989,0.091
10.10.2020,6988,7318,6471,7154,930.1218
11.10.2020,7152,7283,6974,7056,812.4995999999998
12.10.2020,7056,7615,6795,7493,897.0403999999999
13.10.2020,7493,7602,7369,7507,556.4920000000001
14.10.2020,7507,7807,7319,7688,616.1748000000001
16.10.2020,7297,7329,7260,7323,0.0636
17.10.2020,7320,7395,7109,7260,602.943
18.10.2020,7259,7355,7188,7273,490.23960000000005
19.10.2020,7272,7713,7040,7129,620.8940999999999
20.10.2020,7127,7431,7108,7323,602.6841
21.10.2020,7323,7546,7255,7384,476.1058999999999
23.10.2020,7479,7500,7479,7488,0.0251
24.10.2020,7486,7596,7230,7304,290.88769999999994
25.10.2020,7301,7333,7106,7164,434.8142
26.10.2020,7163,7211,7075,7134,335.3218
27.10.2020,7133,7230,7025,7143,437.0202000000001
28.10.2020,7143,7241,7126,7198,303.2185
30.10.2020,7072,7072,7051,7063,0.0194
31.10.2020,7062,7082,6775,6817,343.97540000000004
01.11.2020,6817,6877,6520,6558,438.3546
02.11.2020,6558,7165,6379,7075,694.8688000000001
03.11.2020,7075,7386,6989,7099,558.5252999999999
04.11.2020,7096,7159,7023,7152,259.8393
06.11.2020,7362,7365,7329,7349,0.0538
07.11.2020,7350,7631,7236,7260,271.6235
08.11.2020,7259,7368,7103,7189,588.5238
09.11.2020,7189,7190,7145,7152,0.1679999999999999
10.11.2020,7150,7370,7111,7132,413.1830000000001
11.11.2020,7130,7195,7006,7155,273.771
13.11.2020,7334,7340,7300,7332,0.1004
14.11.2020,7332,7366,7146,7186,313.26640000000003
15.11.2020,7186,7242,7059,7101,370.5045999999999
16.11.2020,7101,7165,7101,7158,0.0759
17.11.2020,7157,7157,6850,6902,279.65620000000007
18.11.2020,6901,7342,6803,7253,630.435
20.11.2020,7372,7372,7305,7305,0.0638
21.11.2020,7303,7548,7259,7518,622.8252999999997
22.11.2020,7518,8133,7518,7965,1074.1287
23.11.2020,7964,8406,7817,7949,1097.9724
24.11.2020,7949,8053,7692,7729,978.5587
25.11.2020,7729,8077,7623,8016,853.4101999999999
27.11.2020,8079,8086,8039,8044,0.0545
28.11.2020,8041,8137,7992,8074,324.1281
29.11.2020,8074,8800,8050,8684,1001.5448000000002
30.11.2020,8684,8844,8504,8767,809.2383
01.12.2020,8764,8806,8528,8622,752.8247999999999
02.12.2020,8622,8951,8608,8812,702.3487999999999
04.12.2020,8584,8691,8582,8662,0.1159
05.12.2020,8661,8687,8443,8614,586.2073999999999
06.12.2020,8614,8713,8430,8664,608.7655
07.12.2020,8663,8734,8517,8582,480.9563
08.12.2020,8582,8609,8223,8325,498.25700000000006
09.12.2020,8324,8454,8163,8417,503.6602
11.12.2020,8498,8529,8497,8527,0.0491
12.12.2020,8526,8934,8480,8889,638.4934
13.12.2020,8889,9124,8818,8986,767.8143999999999
14.12.2020,8986,9375,8982,9300,646.9268999999998
15.12.2020,9300,9507,9131,9499,742.5061
16.12.2020,9499,9508,9143,9248,565.8916
18.12.2020,9378,9387,9365,9384,0.0503
19.12.2020,9384,9549,9165,9219,494.5014
20.12.2020,9219,9286,9023,9081,435.7792999999999
21.12.2020,9081,9711,9074,9633,758.8698999999999
22.12.2020,9633,9801,9474,9681,768.9685000000001
23.12.2020,9681,9815,9598,9673,623.8201000000001
25.12.2020,10002,10032,9999,10020,0.0378
26.12.2020,10018,10137,9702,9811,684.4899999999999
27.12.2020,9811,10329,9656,10187,693.3803
28.12.2020,10187,10424,10165,10335,692.2079999999999
29.12.2020,10335,10454,10031,10126,807.2579000000002
30.12.2020,10126,10334,10047,10314,872.1054
02.01.2021,9724,9734,9706,9714,0.0762
03.01.2021,9711,9946,9418,9591,733.2910000000003
04.01.2021,9588,10223,9556,10105,686.3074
05.01.2021,10105,10246,9262,9560,735.0216000000001
06.01.2021,9560,9651,9360,9554,636.6475999999999
07.01.2021,9553,9713,9522,9660,687.4778
09.01.2021,9830,9842,9828,9828,0.031
10.01.2021,9828,9968,9431,9549,607.4461
11.01.2021,9548,9620,9190,9328,444.5346
12.01.2021,9327,9365,8570,8687,318.1735
13.01.2021,8687,8914,8467,8698,552.0071999999999
14.01.2021,8698,8843,8381,8560,824.3341999999999
16.01.2021,8425,8471,8404,8455,0.1425
17.01.2021,8457,8892,8433,8888,697.0164
18.01.2021,8888,8916,8605,8680,577.3498000000001
19.01.2021,8680,8790,8614,8678,509.9443000000001
20.01.2021,8678,9113,8672,9059,742.3268
21.01.2021,9059,9124,8943,9062,767.5138000000002
24.01.2021,8215,8235,7580,7800,773.0391000000003
25.01.2021,7799,8096,7680,7942,547.1348
26.01.2021,7942,7980,7535,7804,580.1595
27.01.2021,7804,7934,5542,5668,933.9615
28.01.2021,5668,5936,3851,5389,1067.2215
31.01.2021,5118,5897,4378,4849,1074.8479
01.02.2021,4850,5448,4811,5411,1159.1124000000002
02.02.2021,5411,5505,4967,5282,1180.5893999999998
03.02.2021,5282,6336,5212,6199,1169.6039
04.02.2021,6199,6888,5645,5916,1346.8471
07.02.2021,5881,6579,5635,6357,1104.883
08.02.2021,6357,6808,6305,6699,1165.2362
09.02.2021,6699,6929,6417,6542,1075.9617000000003
10.02.2021,6542,6738,6476,6691,922.1241
11.02.2021,6690,6811,6531,6627,706.7071000000001
14.02.2021,5891,6467,5799,6423,893.8978000000001
15.02.2021,6423,6572,6287,6424,857.4620999999999
16.02.2021,6424,6439,6103,6295,856.8605
17.02.2021,6295,7194,6294,6694,1211.4614
18.02.2021,6690,6989,6562,6647,1180.8010000000002
21.02.2021,6701,7266,6672,7173,1116.6702
22.02.2021,7173,7411,7023,7065,1101.5324
23.02.2021,7065,7371,7030,7266,1048.2164999999998
24.02.2021,7266,7340,7060,7248,782.046
25.02.2021,7248,7268,6696,6866,1015.2727999999998
28.02.2021,7073,7097,6535,6771,907.1028
01.03.2021,6772,6929,6722,6817,996.6466
02.03.2021,6817,6883,6636,6693,686.9103
03.03.2021,6693,7095,6424,7003,943.6294999999998
04.03.2021,7003,7156,6945,7004,968.4654
07.03.2021,7092,7167,6705,6810,1030.5636000000002
08.03.2021,6810,6897,6719,6840,868.9962000000002
09.03.2021,6840,7111,6772,7063,783.924
10.03.2021,7063,7706,6980,7484,952.687
11.03.2021,7484,7562,7341,7477,698.0361
14.03.2021,7600,7742,7535,7654,772.1967999999999
15.03.2021,7654,7740,7616,7680,791.8286000000002
16.03.2021,7680,8917,7665,8878,1136.9606
17.03.2021,8878,9414,8356,8771,1501.607
18.03.2021,8771,9014,8536,8676,1051.3193
21.03.2021,8778,8909,8480,8866,951.3427
22.03.2021,8866,9065,8732,8899,951.4865
23.03.2021,8898,9340,8867,9197,1054.7829000000002
24.03.2021,9197,9911,8989,9751,1193.5694
25.03.2021,9751,10016,9677,9944,1151.0562999999995
28.03.2021,8675,9116,8146,8580,1334.3592
29.03.2021,8580,8922,8426,8768,1194.6733000000002
30.03.2021,8768,9287,8693,9246,1251.3452
31.03.2021,9246,9889,9213,9603,1256.8629
01.04.2021,9603,9793,9092,9186,866.9855000000001
04.04.2021,9676,9899,9415,9621,724.8217
05.04.2021,9621,9841,9410,9638,1039.5514999999998
06.04.2021,9638,9783,9259,9535,848.5646999999998
07.04.2021,9535,9535,8748,9002,892.7840000000001
08.04.2021,9002,9211,8876,9128,690.6516999999999
11.04.2021,8944,9022,8581,8860,938.1555
12.04.2021,8860,8962,8644,8803,725.4947000000002
13.04.2021,8802,9173,8751,9111,481.9104
14.04.2021,9111,9481,9001,9391,525.8281999999999
15.04.2021,9391,9568,9285,9362,530.417
18.04.2021,9450,9639,9334,9624,222.52450000000005
19.04.2021,9624,10357,9246,9464,582.3325
20.04.2021,9464,9592,9341,9528,497.6516
21.04.2021,9528,9829,9405,9731,602.1793000000001
22.04.2021,9731,9806,9567,9660,641.5621999999998
25.04.2021,9671,9754,9599,9647,541.9835
26.04.2021,9647,9835,9528,9693,571.8335000000001
27.04.2021,9693,9959,9651,9812,618.7937
28.04.2021,9812,9954,9038,9283,586.1053
29.04.2021,9281,9496,9177,9408,500.6261999999999
02.05.2021,9325,9433,8854,9426,586.7286
03.05.2021,9426,9535,9329,9439,512.2108000000001
04.05.2021,9439,9505,9189,9318,332.4248
05.05.2021,9315,9423,9257,9288,335.6864999999999
06.05.2021,9281,9374,9178,9259,347.62410000000006
09.05.2021,9253,9611,9217,9590,226.6542
10.05.2021,9590,9731,9524,9575,420.2478999999999
11.05.2021,9575,9612,9146,9233,327.71290000000005
12.05.2021,9233,9264,8940,9219,371.5144
13.05.2021,9219,9279,8976,9132,392.4339999999999
16.05.2021,9053,9138,8963,9124,460.1338999999999
17.05.2021,9124,9179,9008,9090,484.7868
18.05.2021,9091,9241,9037,9184,471.1514
19.05.2021,9184,9210,8892,9025,554.2063999999999
20.05.2021,9025,9102,9002,9037,438.57499999999993
22.05.2021,8974,8988,8974,8980,0.023
23.05.2021,8952,9295,8870,9220,194.8783
24.05.2021,9220,9323,9151,9200,323.12339999999995
25.05.2021,9199,9420,9175,9376,308.6462
26.05.2021,9376,9416,9109,9182,277.4548
27.05.2021,9182,9200,9070,9175,229.9916
29.05.2021,9205,9207,9191,9192,0.0416
30.05.2021,9176,9287,9145,9193,3.0510999999999995
31.05.2021,9187,9223,9070,9217,1.1114
01.06.2021,9217,9221,9101,9157,0.6728000000000002
02.06.2021,9154,9173,8977,9047,0.9242
03.06.2021,9046,9126,9023,9109,0.5751
05.06.2021,9072,9082,9058,9075,0.0476
06.06.2021,9117,9180,9082,9120,0.6532999999999999
07.06.2021,9118,9381,9098,9323,0.8905
08.06.2021,9319,9344,9230,9322,0.4977999999999999
09.06.2021,9319,9622,9313,9534,0.7139000000000002
10.06.2021,9535,9566,9421,9537,0.4226999999999999
12.06.2021,9958,9959,9902,9921,0.0897
13.06.2021,9826,10895,9819,10827,1.9576
14.06.2021,10825,11351,10534,10920,2.2897000000000003
15.06.2021,10933,11240,10795,11162,1.4815
16.06.2021,11163,11294,10797,11092,1.4054000000000002
17.06.2021,11098,11398,10922,11271,0.8490999999999999
18.06.2021,11569,11797,11514,11779,0.3419
19.06.2021,11196,11214,10907,11050,0.2265
20.06.2021,11034,11424,10908,11315,1.0359000000000005
21.06.2021,11335,11365,10986,11155,0.6244999999999999
22.06.2021,11159,11669,11045,11628,0.564
23.06.2021,11641,11857,11498,11794,0.7348
24.06.2021,11806,11860,11294,11452,0.6762
27.06.2021,11618,12026,11463,11803,1.2681999999999998
28.06.2021,11802,11885,11080,11154,2.0625
29.06.2021,11138,11568,11072,11508,1.3462
30.06.2021,11507,11606,11223,11553,1.4476999999999998
01.07.2021,11591,11805,11569,11760,2.1234
04.07.2021,11793,12420,11719,12271,2.2526000000000006
05.07.2021,12269,12359,11780,11974,2.8766000000000003
06.07.2021,11969,12037,11539,11659,4.0539
07.07.2021,11661,11835,11622,11807,2.7992
08.07.2021,11804,11837,11557,11620,2.4787
09.07.2021,11515,11553,11496,11551,0.359
10.07.2021,11485,11500,11470,11477,0.1555
11.07.2021,11612,11769,11540,11676,1.8551
12.07.2021,11666,11730,11067,11208,2.9933
13.07.2021,11220,11485,11200,11453,1.9241
14.07.2021,11454,11537,11072,11208,2.5164
15.07.2021,11206,11494,11199,11454,2.1202
16.07.2021,11409,11484,11381,11464,0.1873
17.07.2021,11507,11547,11502,11544,0.1795
18.07.2021,11579,11723,11527,11622,1.5535
19.07.2021,11618,12005,11488,11971,2.6049
20.07.2021,11965,12005,11165,11343,2.6906
21.07.2021,11340,11452,10495,10764,4.511699999999999
22.07.2021,10757,10778,9893,10578,3.745
23.07.2021,10578,10612,9831,10063,4.589200000000001
24.07.2021,10063,10272,9935,10211,4.309800000000001
25.07.2021,10304,10327,9864,10131,4.371
26.07.2021,10126,10422,9906,9995,4.8982
27.07.2021,9981,10328,9840,10240,3.3982
28.07.2021,10231,10470,10160,10284,1.9464
29.07.2021,10284,10362,10188,10304,0.5174000000000001
30.07.2021,10303,10459,10257,10419,0.7956000000000003
31.07.2021,10415,10559,10197,10295,0.5921000000000001
01.08.2021,10295,10741,10232,10673,0.7777999999999999
02.08.2021,10673,10917,10607,10847,0.9474999999999998
03.08.2021,10847,11076,10649,10978,1.0163
04.08.2021,10977,11026,10733,10920,0.8955
05.08.2021,10920,11020,10801,10864,0.6923999999999999
06.08.2021,10864,11157,10861,11073,0.8192999999999999
07.08.2021,11065,11071,10748,10836,0.6886999999999999
08.08.2021,10830,10972,10286,10460,0.9883
09.08.2021,10458,10516,10341,10496,0.7393
10.08.2021,10494,10554,10120,10204,0.7544
11.08.2021,10203,10711,10177,10612,0.9002
12.08.2021,10609,10773,10542,10692,0.8999000000000001
13.08.2021,10692,10801,10634,10701,0.8234999999999999
14.08.2021,10696,10783,10577,10707,0.7247
15.08.2021,10707,10938,10688,10850,0.7693000000000001
16.08.2021,10848,10868,10621,10736,0.7232999999999999
17.08.2021,10736,10847,10648,10687,0.6308
18.08.2021,10685,10908,10432,10588,0.6475
19.08.2021,10586,10642,10366,10520,0.8686000000000001
20.08.2021,10521,10581,10441,10552,0.7426
21.08.2021,10552,10676,10508,10631,0.593
22.08.2021,10624,10758,10609,10724,0.6007999999999999
23.08.2021,10719,10781,10514,10527,0.6076999999999999
24.08.2021,10526,10662,10511,10641,0.5801999999999999
25.08.2021,10641,10941,10520,10878,0.612
26.08.2021,10878,11096,10819,11017,0.5680000000000001
27.08.2021,11017,11463,11002,11347,0.6785
28.08.2021,11343,11421,11248,11310,0.5206000000000001
29.08.2021,11306,11577,11184,11547,0.7329000000000001
30.08.2021,11547,11709,11295,11415,0.8187999999999999
31.08.2021,11415,11532,11278,11372,0.6548
01.09.2021,11372,11607,11249,11526,0.6545
02.09.2021,11522,11530,11197,11298,0.7594
03.09.2021,11293,11384,11249,11333,0.5357999999999999
04.09.2021,11329,11475,11318,11424,0.3772999999999999
05.09.2021,11420,11817,11396,11714,0.6677999999999998
06.09.2021,11714,12036,11668,11885,0.8803999999999998
07.09.2021,11885,12901,11866,12837,1.0438
08.09.2021,12837,13231,12684,13105,1.0674
09.09.2021,13102,13185,12712,12925,0.9389
10.09.2021,12918,13153,12859,13090,0.6892
11.09.2021,13090,13334,12885,13017,0.7152000000000001
12.09.2021,13015,13230,12769,12997,0.9101
13.09.2021,12997,13743,12984,13606,0.8507999999999999
14.09.2021,13606,13836,12884,13196,1.1955000000000005
15.09.2021,13196,13633,12966,13474,0.9166
16.09.2021,13475,13681,13110,13636,1.1892
17.09.2021,13615,14069,13406,13827,2.3707
18.09.2021,13827,13880,13610,13800,2.777799999999999
19.09.2021,13799,13821,13198,13603,1.1757
20.09.2021,13603,13785,13276,13726,1.2075
21.09.2021,13726,14256,13527,14000,1.1278000000000004
22.09.2021,14000,15298,13984,15229,1.5282999999999998
23.09.2021,15231,15951,15189,15529,1.8742000000000003
24.09.2021,15522,15750,14355,14818,2.011
25.09.2021,14806,15634,14665,15320,1.4491999999999998
26.09.2021,15320,15835,14810,15368,1.6355
27.09.2021,15367,15459,15077,15367,1.2607
28.09.2021,15367,15976,15270,15820,1.3618
29.09.2021,15820,16203,15462,16149,1.357
30.09.2021,16149,16471,15955,16272,1.2814
01.10.2021,16264,16349,15703,15982,2.7543999999999995
02.10.2021,15979,16147,15802,15834,2.6558000000000006
03.10.2021,15833,16869,15776,16685,1.3475
04.10.2021,16685,17860,16554,17623,1.5143
05.10.2021,17624,18465,17227,17766,2.0162
06.10.2021,17766,18176,17343,17933,1.56
07.10.2021,17933,18811,17705,18565,1.7336999999999998
08.10.2021,18564,18955,18341,18648,3.5176000000000003
09.10.2021,18643,18740,17603,18568,5.614000000000001
10.10.2021,18571,18759,17988,18405,2.0927
11.10.2021,18405,19420,18060,18925,1.9702
12.10.2021,18920,19480,18624,18860,1.5178
13.10.2021,18860,18910,16203,17031,2.8597
14.10.2021,17030,17454,16425,16980,2.0816
15.10.2021,16980,17870,16856,17741,1.7624
16.10.2021,17730,18329,17520,18248,1.7182000000000002
17.10.2021,18248,19858,18067,19357,2.117
18.10.2021,19358,19893,18120,19036,3.1577
19.10.2021,19036,19320,18318,19131,2.9176000000000006
20.10.2021,19131,19593,18862,19440,2.1778
21.10.2021,19433,19532,18685,18797,2.0168
22.10.2021,18797,19162,18490,18998,1.8727
23.10.2021,18992,19323,18862,19224,1.5295999999999998
24.10.2021,19219,19404,18886,19059,1.6204000000000005
25.10.2021,19053,19274,18596,18748,1.638
26.10.2021,18744,18808,17620,18499,2.2953
27.10.2021,18499,18622,17886,18324,1.6856
28.10.2021,18323,18373,17566,18074,2.3227
29.10.2021,18073,18830,18047,18778,1.5742
30.10.2021,18777,19389,18706,19156,1.8042
31.10.2021,19156,19313,18958,19176,1.859
01.11.2021,19171,19537,19030,19404,1.8722000000000003
02.11.2021,19394,21281,19279,21185,2.1098000000000003
03.11.2021,21185,23742,21179,22763,4.7466
04.11.2021,22762,23260,22340,22880,4.212999999999999
05.11.2021,22874,24156,22771,23969,2.6438
06.11.2021,23949,24270,23096,23389,3.6212
07.11.2021,23389,24089,21932,23122,3.9454
08.11.2021,23119,23600,22364,23418,3.9373
09.11.2021,23418,24060,22790,23274,4.0248
10.11.2021,23274,23536,22625,23382,3.663100000000001
11.11.2021,23382,24619,23358,24390,2.7065
12.11.2021,24389,26800,24340,26645,2.5197000000000003
13.11.2021,26657,28357,25779,26347,4.281199999999999
14.11.2021,26348,27450,26058,26574,4.3474
15.11.2021,26574,27159,25827,26871,4.174
16.11.2021,26871,28976,26870,28887,4.261900000000002
17.11.2021,28887,29275,27970,28968,3.5136000000000007
19.11.2021,29223,33297,29017,31680,3.3730999999999995
20.11.2021,31654,34773,31437,33567,4.7003
21.11.2021,33567,33641,27910,31025,4.9838000000000005
22.11.2021,31023,34255,29924,33782,5.4724
23.11.2021,33759,36511,33353,35918,5.1334
24.11.2021,35919,40373,35770,39717,5.661400000000001
25.11.2021,39716,41967,36586,40051,5.421400000000001
26.11.2021,40054,41423,38765,40849,2.0209999999999995
27.11.2021,40846,41436,34889,38005,2.385
28.11.2021,38013,39026,30288,33927,5.541600000000001
29.11.2021,33971,36588,32482,34664,2.4001999999999994
30.11.2021,34664,37370,32340,37235,2.2459
01.12.2021,37237,40074,36732,38726,2.0583
02.12.2021,38720,39650,34384,36236,44894.1693
03.12.2021,36234,37919,35524,35918,94128.556
04.12.2021,35918,36816,33832,36485,82073.8182
05.12.2021,36546,37405,34755,36206,125384.5403
06.12.2021,36206,37830,36054,36456,127534.57459999998
07.12.2021,36456,36765,33383,34882,113758.02930000004
08.12.2021,34878,35647,30959,31182,114972.9094
09.12.2021,31186,33831,28778,33302,111774.03679999996
10.12.2021,33301,33603,31416,32345,69480.0204
11.12.2021,32342,33059,30935,31888,67653.7825
12.12.2021,31889,34856,31655,32656,1.2676
13.12.2021,32611,32808,30813,31994,1.4439999999999995
14.12.2021,31988,32918,29207,30978,1.6944
15.12.2021,30977,33315,29876,33224,1.7309
16.12.2021,33224,38605,31974,34612,2.0188
17.12.2021,34604,35332,32832,34674,0.8599000000000001
18.12.2021,34674,34771,32184,32549,0.8402999999999998
19.12.2021,32634,34682,32312,33640,1.5511999999999997
20.12.2021,33640,35984,33432,35664,1.4965
21.12.2021,35663,37432,35382,37272,1.3818
22.12.2021,37273,38724,36197,37662,1.9686
23.12.2021,37661,38328,36608,37835,1.553
24.12.2021,37834,40936,37698,40068,1.0024000000000002
25.12.2021,40065,40486,37383,38539,1.3078
26.12.2021,38538,44779,38042,44662,1.4981000000000002
27.12.2021,44662,48184,44273,47272,1.7643999999999995
28.12.2021,47221,47332,43706,44978,1.5137
29.12.2021,44933,48636,44000,46863,1.3804999999999998
30.12.2021,46881,48890,46250,47907,1.6213
31.12.2021,47908,48155,46242,47136,1.0969000000000004
01.01.2022,47135,49644,46896,48808,1.1104
02.01.2022,48808,49280,45891,48160,1.7044
03.01.2022,48163,50545,47031,48535,1.9199
04.01.2022,48535,52597,48492,52343,1.8381
05.01.2022,52339,52512,50859,51991,1.2111
06.01.2022,51991,56285,50731,55591,1.4887
07.01.2022,55595,57452,55028,56483,0.7571999999999999
08.01.2022,56485,58305,53977,57300,1.8219
09.01.2022,57324,57619,47598,54884,2.0416000000000003
10.01.2022,54884,54982,44905,47932,3.3203
11.01.2022,47935,51374,46990,48714,2.3189
12.01.2022,48720,52038,48027,48052,1.9379
13.01.2022,48052,48794,44122,45628,2.5598
14.01.2022,45628,48302,45037,46802,1.41
15.01.2022,46801,46808,42990,45178,2.5918
16.01.2022,45208,49496,44825,48809,1.7732
17.01.2022,48810,50199,47048,47398,1.7699
18.01.2022,47397,52595,47341,50898,1.7233
19.01.2022,50898,51757,47461,47872,2.1108
20.01.2022,47879,49429,46276,49008,1.9635
21.01.2022,49009,49338,47047,48550,1.1942
22.01.2022,48550,51302,48467,50047,1.4964
23.01.2022,50042,51951,49300,51834,1.5539
24.01.2022,51834,54781,51398,54267,1.4879000000000004
25.01.2022,54265,57340,53001,56888,1.7425
26.01.2022,56883,57870,54268,57564,2.0765
27.01.2022,57563,58100,55025,56920,1.6924
28.01.2022,56921,61722,56056,60239,1.9262
29.01.2022,61031,61625,60494,60899,0.4373
30.01.2022,60220,60696,54677,56365,2.0313000000000003
31.01.2022,56367,56910,53227,56340,1.9064
01.02.2022,56340,58284,54132,57707,2.1488
02.02.2022,57705,60059,57021,57449,1.8791000000000004
03.02.2022,57450,59419,56255,58361,1.6208
04.02.2022,58359,59820,57803,58500,0.9143
05.02.2022,58500,58770,55504,57773,1.3599
06.02.2022,57773,58381,54202,54509,1.9346
07.02.2022,54509,55797,52961,54400,1.9921
